event_index,attempt,node,status_code,elapsed_ms,leader,result,final
0,1,http://100.100.1.203:7000,200,12.657,lnx203hp,submit_ok,ok
2,1,http://100.100.1.203:7000,200,4.441,lnx203hp,submit_ok,ok
3,1,http://100.100.1.203:7000,200,3.235,lnx203hp,submit_ok,ok
1,2,http://100.100.1.203:7000,200,10.836,lnx203hp,submit_ok,ok
7,1,http://100.100.1.203:7000,200,10.694,lnx203hp,submit_ok,ok
6,1,http://100.100.1.203:7000,200,14.77,lnx203hp,submit_ok,ok
5,2,http://100.100.1.203:7000,200,4.933,lnx203hp,submit_ok,ok
10,1,http://100.100.1.203:7000,200,3.736,lnx203hp,submit_ok,ok
11,1,http://100.100.1.203:7000,200,4.226,lnx203hp,submit_ok,ok
8,2,http://100.100.1.203:7000,200,3.777,lnx203hp,submit_ok,ok
14,1,http://100.100.1.203:7000,200,21.115,lnx203hp,submit_ok,ok
4,3,http://100.100.1.203:7000,200,23.916,lnx203hp,submit_ok,ok
12,2,http://100.100.1.203:7000,200,7.249,lnx203hp,submit_ok,ok
13,2,http://100.100.1.203:7000,200,4.004,lnx203hp,submit_ok,ok
18,1,http://100.100.1.203:7000,200,5.461,lnx203hp,submit_ok,ok
9,3,http://100.100.1.203:7000,200,4.185,lnx203hp,submit_ok,ok
15,2,http://100.100.1.203:7000,200,3.904,lnx203hp,submit_ok,ok
16,2,http://100.100.1.203:7000,200,8.209,lnx203hp,submit_ok,ok
21,1,http://100.100.1.203:7000,200,5.564,lnx203hp,submit_ok,ok
19,2,http://100.100.1.203:7000,200,6.109,lnx203hp,submit_ok,ok
20,2,http://100.100.1.203:7000,200,6.183,lnx203hp,submit_ok,ok
22,2,http://100.100.1.203:7000,200,5.505,lnx203hp,submit_ok,ok
17,3,http://100.100.1.203:7000,200,3.505,lnx203hp,submit_ok,ok
24,2,http://100.100.1.203:7000,200,4.238,lnx203hp,submit_ok,ok
25,2,http://100.100.1.203:7000,200,5.953,lnx203hp,submit_ok,ok
29,1,http://100.100.1.203:7000,200,15.742,lnx203hp,submit_ok,ok
26,2,http://100.100.1.203:7000,200,18.126,lnx203hp,submit_ok,ok
32,1,http://100.100.1.203:7000,200,4.635,lnx203hp,submit_ok,ok
28,2,http://100.100.1.203:7000,200,5.241,lnx203hp,submit_ok,ok
23,3,http://100.100.1.203:7000,200,8.847,lnx203hp,submit_ok,ok
33,1,http://100.100.1.203:7000,200,7.612,lnx203hp,submit_ok,ok
30,2,http://100.100.1.203:7000,200,4.39,lnx203hp,submit_ok,ok
34,2,http://100.100.1.203:7000,200,4.354,lnx203hp,submit_ok,ok
27,3,http://100.100.1.203:7000,200,4.771,lnx203hp,submit_ok,ok
36,2,http://100.100.1.203:7000,200,7.861,lnx203hp,submit_ok,ok
37,2,http://100.100.1.203:7000,200,6.389,lnx203hp,submit_ok,ok
41,1,http://100.100.1.203:7000,200,4.034,lnx203hp,submit_ok,ok
42,1,http://100.100.1.203:7000,200,5.973,lnx203hp,submit_ok,ok
31,3,http://100.100.1.203:7000,200,6.031,lnx203hp,submit_ok,ok
43,1,http://100.100.1.203:7000,200,5.677,lnx203hp,submit_ok,ok
35,3,http://100.100.1.203:7000,200,8.391,lnx203hp,submit_ok,ok
47,1,http://100.100.1.203:7000,200,7.077,lnx203hp,submit_ok,ok
48,1,http://100.100.1.203:7000,200,8.284,lnx203hp,submit_ok,ok
44,2,http://100.100.1.203:7000,200,5.999,lnx203hp,submit_ok,ok
38,3,http://100.100.1.203:7000,200,6.678,lnx203hp,submit_ok,ok
39,3,http://100.100.1.203:7000,200,13.332,lnx203hp,submit_ok,ok
40,3,http://100.100.1.203:7000,200,15.927,lnx203hp,submit_ok,ok
46,2,http://100.100.1.203:7000,200,9.008,lnx203hp,submit_ok,ok
50,1,http://100.100.1.203:7000,200,4.814,lnx203hp,submit_ok,ok
53,1,http://100.100.1.203:7000,200,9.976,lnx203hp,submit_ok,ok
45,3,http://100.100.1.203:7000,200,6.132,lnx203hp,submit_ok,ok
52,2,http://100.100.1.203:7000,200,6.126,lnx203hp,submit_ok,ok
57,1,http://100.100.1.203:7000,200,3.712,lnx203hp,submit_ok,ok
54,2,http://100.100.1.203:7000,200,6.423,lnx203hp,submit_ok,ok
58,1,http://100.100.1.203:7000,200,25.489,lnx203hp,submit_ok,ok
55,2,http://100.100.1.203:7000,200,25.686,lnx203hp,submit_ok,ok
59,1,http://100.100.1.203:7000,200,7.38,lnx203hp,submit_ok,ok
49,3,http://100.100.1.203:7000,200,5.102,lnx203hp,submit_ok,ok
60,1,http://100.100.1.203:7000,200,4.058,lnx203hp,submit_ok,ok
61,1,http://100.100.1.203:7000,200,4.013,lnx203hp,submit_ok,ok
51,3,http://100.100.1.203:7000,200,5.282,lnx203hp,submit_ok,ok
56,3,http://100.100.1.203:7000,200,12.388,lnx203hp,submit_ok,ok
67,1,http://100.100.1.203:7000,200,6.057,lnx203hp,submit_ok,ok
64,2,http://100.100.1.203:7000,200,7.037,lnx203hp,submit_ok,ok
63,2,http://100.100.1.203:7000,200,4.453,lnx203hp,submit_ok,ok
68,1,http://100.100.1.203:7000,200,6.006,lnx203hp,submit_ok,ok
65,2,http://100.100.1.203:7000,200,6.739,lnx203hp,submit_ok,ok
66,2,http://100.100.1.203:7000,200,8.676,lnx203hp,submit_ok,ok
69,2,http://100.100.1.203:7000,200,9.482,lnx203hp,submit_ok,ok
62,3,http://100.100.1.203:7000,200,15.08,lnx203hp,submit_ok,ok
71,2,http://100.100.1.203:7000,200,13.404,lnx203hp,submit_ok,ok
74,2,http://100.100.1.203:7000,200,6.08,lnx203hp,submit_ok,ok
77,2,http://100.100.1.203:7000,200,4.522,lnx203hp,submit_ok,ok
76,2,http://100.100.1.203:7000,200,4.502,lnx203hp,submit_ok,ok
70,3,http://100.100.1.203:7000,200,4.886,lnx203hp,submit_ok,ok
72,3,http://100.100.1.203:7000,200,4.907,lnx203hp,submit_ok,ok
79,2,http://100.100.1.203:7000,200,8.14,lnx203hp,submit_ok,ok
73,3,http://100.100.1.203:7000,200,6.234,lnx203hp,submit_ok,ok
84,1,http://100.100.1.203:7000,200,14.057,lnx203hp,submit_ok,ok
75,3,http://100.100.1.203:7000,200,8.575,lnx203hp,submit_ok,ok
82,2,http://100.100.1.203:7000,200,4.504,lnx203hp,submit_ok,ok
83,2,http://100.100.1.203:7000,200,3.61,lnx203hp,submit_ok,ok
87,1,http://100.100.1.203:7000,200,22.903,lnx203hp,submit_ok,ok
78,3,http://100.100.1.203:7000,200,39.442,lnx203hp,submit_ok,ok
80,3,http://100.100.1.203:7000,200,23.929,lnx203hp,submit_ok,ok
