event_index,attempt,node,status_code,elapsed_ms,leader,result,final
0,1,http://100.100.1.203:7000,200,78.149,lnx200nas,submit_ok,ok
1,1,http://100.100.1.203:7000,200,89.658,lnx200nas,submit_ok,ok
2,1,http://100.100.1.200:7000,200,43.895,lnx200nas,submit_ok,ok
3,1,http://100.100.1.202:7000,200,47.846,lnx200nas,submit_ok,ok
4,1,http://100.100.1.203:7000,200,50.857,lnx200nas,submit_ok,ok
5,1,http://100.100.1.203:7000,200,47.575,lnx200nas,submit_ok,ok
6,1,http://100.100.1.200:7000,200,31.881,lnx200nas,submit_ok,ok
7,1,http://100.100.1.203:7000,200,51.09,lnx200nas,submit_ok,ok
8,1,http://100.100.1.200:7000,200,50.577,lnx200nas,submit_ok,ok
9,1,http://100.100.1.200:7000,200,27.929,lnx200nas,submit_ok,ok
10,1,http://100.100.1.203:7000,200,39.265,lnx200nas,submit_ok,ok
11,1,http://100.100.1.200:7000,200,33.11,lnx200nas,submit_ok,ok
12,1,http://100.100.1.203:7000,200,41.496,lnx200nas,submit_ok,ok
13,1,http://100.100.1.202:7000,200,46.028,lnx200nas,submit_ok,ok
14,1,http://100.100.1.200:7000,200,36.893,lnx200nas,submit_ok,ok
15,1,http://100.100.1.203:7000,200,46.767,lnx200nas,submit_ok,ok
16,1,http://100.100.1.202:7000,200,62.528,lnx200nas,submit_ok,ok
17,1,http://100.100.1.203:7000,200,49.425,lnx200nas,submit_ok,ok
19,1,http://100.100.1.202:7000,200,54.715,lnx200nas,submit_ok,ok
18,1,http://100.100.1.200:7000,200,81.905,lnx200nas,submit_ok,ok
20,1,http://100.100.1.202:7000,200,42.457,lnx200nas,submit_ok,ok
21,1,http://100.100.1.203:7000,200,73.411,lnx200nas,submit_ok,ok
22,1,http://100.100.1.202:7000,200,55.043,lnx200nas,submit_ok,ok
23,1,http://100.100.1.200:7000,200,40.7,lnx200nas,submit_ok,ok
24,1,http://100.100.1.200:7000,200,35.15,lnx200nas,submit_ok,ok
25,1,http://100.100.1.202:7000,200,47.707,lnx200nas,submit_ok,ok
26,1,http://100.100.1.203:7000,200,112.256,lnx200nas,submit_ok,ok
27,1,http://100.100.1.200:7000,200,101.213,lnx200nas,submit_ok,ok
28,1,http://100.100.1.203:7000,200,50.645,lnx200nas,submit_ok,ok
29,1,http://100.100.1.203:7000,200,69.432,lnx200nas,submit_ok,ok
30,1,http://100.100.1.200:7000,200,57.577,lnx200nas,submit_ok,ok
31,1,http://100.100.1.203:7000,200,56.203,lnx200nas,submit_ok,ok
32,1,http://100.100.1.202:7000,200,56.38,lnx200nas,submit_ok,ok
34,1,http://100.100.1.200:7000,200,64.207,lnx200nas,submit_ok,ok
33,1,http://100.100.1.202:7000,200,87.795,lnx200nas,submit_ok,ok
35,1,http://100.100.1.200:7000,200,45.718,lnx200nas,submit_ok,ok
36,1,http://100.100.1.203:7000,200,49.93,lnx200nas,submit_ok,ok
37,1,http://100.100.1.200:7000,200,78.189,lnx200nas,submit_ok,ok
38,1,http://100.100.1.202:7000,200,74.053,lnx200nas,submit_ok,ok
39,1,http://100.100.1.203:7000,200,93.408,lnx200nas,submit_ok,ok
40,1,http://100.100.1.203:7000,200,123.015,lnx200nas,submit_ok,ok
41,1,http://100.100.1.200:7000,200,68.952,lnx200nas,submit_ok,ok
42,1,http://100.100.1.203:7000,200,46.498,lnx200nas,submit_ok,ok
43,1,http://100.100.1.202:7000,200,70.716,lnx200nas,submit_ok,ok
44,1,http://100.100.1.203:7000,200,59.557,lnx200nas,submit_ok,ok
45,1,http://100.100.1.200:7000,200,39.752,lnx200nas,submit_ok,ok
46,1,http://100.100.1.200:7000,200,53.659,lnx200nas,submit_ok,ok
47,1,http://100.100.1.200:7000,200,64.958,lnx200nas,submit_ok,ok
48,1,http://100.100.1.202:7000,200,81.786,lnx200nas,submit_ok,ok
49,1,http://100.100.1.200:7000,200,47.284,lnx200nas,submit_ok,ok
50,1,http://100.100.1.200:7000,200,58.069,lnx200nas,submit_ok,ok
51,1,http://100.100.1.203:7000,200,69.898,lnx200nas,submit_ok,ok
52,1,http://100.100.1.200:7000,200,43.372,lnx200nas,submit_ok,ok
53,1,http://100.100.1.200:7000,200,59.856,lnx200nas,submit_ok,ok
54,1,http://100.100.1.203:7000,200,70.643,lnx200nas,submit_ok,ok
55,1,http://100.100.1.203:7000,200,51.4,lnx200nas,submit_ok,ok
56,1,http://100.100.1.200:7000,200,62.596,lnx200nas,submit_ok,ok
57,1,http://100.100.1.202:7000,200,77.889,lnx200nas,submit_ok,ok
58,1,http://100.100.1.202:7000,200,46.144,lnx200nas,submit_ok,ok
59,1,http://100.100.1.200:7000,200,56.661,lnx200nas,submit_ok,ok
60,1,http://100.100.1.203:7000,200,55.36,lnx200nas,submit_ok,ok
61,1,http://100.100.1.200:7000,200,43.605,lnx200nas,submit_ok,ok
62,1,http://100.100.1.202:7000,200,48.135,lnx200nas,submit_ok,ok
63,1,http://100.100.1.200:7000,200,75.385,lnx200nas,submit_ok,ok
64,1,http://100.100.1.202:7000,200,75.561,lnx200nas,submit_ok,ok
65,1,http://100.100.1.202:7000,200,56.328,lnx200nas,submit_ok,ok
66,1,http://100.100.1.203:7000,200,53.978,lnx200nas,submit_ok,ok
67,1,http://100.100.1.202:7000,200,71.32,lnx200nas,submit_ok,ok
68,1,http://100.100.1.200:7000,200,82.848,lnx200nas,submit_ok,ok
69,1,http://100.100.1.200:7000,200,68.987,lnx200nas,submit_ok,ok
70,1,http://100.100.1.200:7000,200,81.611,lnx200nas,submit_ok,ok
71,1,http://100.100.1.203:7000,200,91.676,lnx200nas,submit_ok,ok
72,1,http://100.100.1.200:7000,200,94.418,lnx200nas,submit_ok,ok
73,1,http://100.100.1.203:7000,200,52.568,lnx202pc,submit_ok,ok
74,1,http://100.100.1.202:7000,200,28.474,lnx202pc,submit_ok,ok
76,1,http://100.100.1.202:7000,200,53.908,lnx202pc,submit_ok,ok
75,1,http://100.100.1.203:7000,200,76.968,lnx202pc,submit_ok,ok
78,1,http://100.100.1.202:7000,200,24.834,lnx202pc,submit_ok,ok
77,1,http://100.100.1.203:7000,200,48.283,lnx202pc,submit_ok,ok
79,1,http://100.100.1.200:7000,200,43.261,lnx200nas,submit_ok,ok
80,1,http://100.100.1.203:7000,200,40.096,lnx202pc,submit_ok,ok
82,1,http://100.100.1.202:7000,200,17.991,lnx202pc,submit_ok,ok
81,1,http://100.100.1.203:7000,200,40.022,lnx202pc,submit_ok,ok
83,1,http://100.100.1.200:7000,200,49.753,lnx200nas,submit_ok,ok
84,1,http://100.100.1.200:7000,200,67.54,lnx200nas,submit_ok,ok
85,1,http://100.100.1.200:7000,200,51.471,lnx200nas,submit_ok,ok
86,1,http://100.100.1.200:7000,200,48.466,lnx200nas,submit_ok,ok
87,1,http://100.100.1.203:7000,200,41.219,lnx202pc,submit_ok,ok
88,1,http://100.100.1.200:7000,200,49.582,lnx200nas,submit_ok,ok
89,1,http://100.100.1.203:7000,200,40.691,lnx202pc,submit_ok,ok
90,1,http://100.100.1.202:7000,200,22.894,lnx202pc,submit_ok,ok
92,1,http://100.100.1.202:7000,200,23.287,lnx202pc,submit_ok,ok
91,1,http://100.100.1.200:7000,200,58.189,lnx200nas,submit_ok,ok
93,1,http://100.100.1.200:7000,200,44.792,lnx200nas,submit_ok,ok
94,1,http://100.100.1.202:7000,200,27.525,lnx202pc,submit_ok,ok
96,1,http://100.100.1.202:7000,200,27.18,lnx202pc,submit_ok,ok
95,1,http://100.100.1.200:7000,200,62.713,lnx200nas,submit_ok,ok
97,1,http://100.100.1.203:7000,200,35.075,lnx202pc,submit_ok,ok
99,1,http://100.100.1.202:7000,200,18.039,lnx202pc,submit_ok,ok
98,1,http://100.100.1.203:7000,200,51.955,lnx202pc,submit_ok,ok
