event_index,attempt,node,status_code,elapsed_ms,leader,result,final
0,1,http://100.100.1.203:7000,200,8.752,,retryable_error,retry
1,1,http://100.100.1.200:7000,200,9.999,,retryable_error,retry
0,2,http://100.100.1.202:7000,200,8.703,,retryable_error,retry
2,1,http://100.100.1.203:7000,200,5.737,,retryable_error,retry
3,1,http://100.100.1.200:7000,200,11.828,,retryable_error,retry
1,2,http://100.100.1.202:7000,200,7.838,,retryable_error,retry
2,2,http://100.100.1.200:7000,200,13.579,,retryable_error,retry
4,1,http://100.100.1.202:7000,200,10.046,,retryable_error,retry
3,2,http://100.100.1.202:7000,200,5.877,,retryable_error,retry
0,3,http://100.100.1.200:7000,200,8.508,,retryable_error,retry
5,1,http://100.100.1.203:7000,200,6.976,,retryable_error,retry
6,1,http://100.100.1.203:7000,200,4.389,,retryable_error,retry
1,3,http://100.100.1.203:7000,200,6.387,,retryable_error,retry
4,2,http://100.100.1.200:7000,200,10.119,,retryable_error,retry
5,2,http://100.100.1.202:7000,200,6.663,,retryable_error,retry
7,1,http://100.100.1.202:7000,200,9.688,,retryable_error,retry
2,3,http://100.100.1.202:7000,200,9.222,,retryable_error,retry
6,2,http://100.100.1.202:7000,200,14.257,,retryable_error,retry
3,3,http://100.100.1.203:7000,200,14.147,,retryable_error,retry
8,1,http://100.100.1.200:7000,200,22.748,,retryable_error,retry
9,1,http://100.100.1.200:7000,200,6.296,,retryable_error,retry
7,2,http://100.100.1.203:7000,200,3.164,,retryable_error,retry
4,3,http://100.100.1.203:7000,200,4.892,,retryable_error,retry
10,1,http://100.100.1.200:7000,200,7.55,,retryable_error,retry
8,2,http://100.100.1.203:7000,200,4.127,,retryable_error,retry
9,2,http://100.100.1.203:7000,200,12.549,,retryable_error,retry
5,3,http://100.100.1.200:7000,200,19.724,,retryable_error,retry
6,3,http://100.100.1.200:7000,200,19.162,,retryable_error,retry
10,2,http://100.100.1.203:7000,200,15.468,,retryable_error,retry
11,1,http://100.100.1.203:7000,200,28.009,,retryable_error,retry
0,4,http://100.100.1.202:7000,200,4.446,,retryable_error,retry
12,1,http://100.100.1.203:7000,200,3.256,,retryable_error,retry
7,3,http://100.100.1.200:7000,200,13.04,,retryable_error,retry
1,4,http://100.100.1.203:7000,200,14.924,,retryable_error,retry
13,1,http://100.100.1.202:7000,200,18.916,,retryable_error,retry
8,3,http://100.100.1.202:7000,200,16.463,,retryable_error,retry
11,2,http://100.100.1.200:7000,200,12.894,,retryable_error,retry
9,3,http://100.100.1.202:7000,200,14.08,,retryable_error,retry
12,2,http://100.100.1.202:7000,200,17.243,,retryable_error,retry
2,4,http://100.100.1.203:7000,200,18.003,,retryable_error,retry
3,4,http://100.100.1.202:7000,200,25.464,,retryable_error,retry
14,1,http://100.100.1.203:7000,200,35.495,,retryable_error,retry
10,3,http://100.100.1.202:7000,200,31.379,,retryable_error,retry
13,2,http://100.100.1.200:7000,200,25.816,,retryable_error,retry
15,1,http://100.100.1.203:7000,200,19.273,,retryable_error,retry
16,1,http://100.100.1.203:7000,200,14.825,,retryable_error,retry
4,4,http://100.100.1.203:7000,200,11.498,,retryable_error,retry
11,3,http://100.100.1.202:7000,200,6.845,,retryable_error,retry
14,2,http://100.100.1.202:7000,200,6.559,,retryable_error,retry
15,2,http://100.100.1.202:7000,200,12.169,,retryable_error,retry
17,1,http://100.100.1.200:7000,200,11.499,,retryable_error,retry
5,4,http://100.100.1.202:7000,200,14.094,,retryable_error,retry
12,3,http://100.100.1.200:7000,200,21.684,,retryable_error,retry
18,1,http://100.100.1.202:7000,200,6.753,,retryable_error,retry
16,2,http://100.100.1.200:7000,200,9.644,,retryable_error,retry
6,4,http://100.100.1.200:7000,200,11.796,,retryable_error,retry
13,3,http://100.100.1.203:7000,200,10.215,,retryable_error,retry
19,1,http://100.100.1.200:7000,200,6.558,,retryable_error,retry
17,2,http://100.100.1.203:7000,200,4.936,,retryable_error,retry
20,1,http://100.100.1.202:7000,200,6.667,,retryable_error,retry
7,4,http://100.100.1.200:7000,200,6.782,,retryable_error,retry
18,2,http://100.100.1.200:7000,200,8.193,,retryable_error,retry
8,4,http://100.100.1.200:7000,200,8.682,,retryable_error,retry
14,3,http://100.100.1.200:7000,200,7.098,,retryable_error,retry
9,4,http://100.100.1.203:7000,200,4.12,,retryable_error,retry
21,1,http://100.100.1.202:7000,200,6.366,,retryable_error,retry
19,2,http://100.100.1.202:7000,200,6.178,,retryable_error,retry
15,3,http://100.100.1.200:7000,200,8.351,,retryable_error,retry
20,2,http://100.100.1.200:7000,200,9.067,,retryable_error,retry
