event_index,attempt,node,status_code,elapsed_ms,leader,result,final
0,1,http://100.100.1.200:7000,200,283.776,lnx200nas,submit_ok,ok
1,1,http://100.100.1.202:7000,200,285.985,lnx200nas,submit_ok,ok
3,1,http://100.100.1.203:7000,200,268.166,lnx200nas,submit_ok,ok
2,1,http://100.100.1.200:7000,200,280.37,lnx200nas,submit_ok,ok
5,1,http://100.100.1.202:7000,200,6.467,,retryable_error,retry
4,1,http://100.100.1.203:7000,200,173.194,,retryable_error,retry
9,1,http://100.100.1.202:7000,200,11.123,,retryable_error,retry
6,1,http://100.100.1.200:7000,200,343.133,,retryable_error,retry
11,1,http://100.100.1.202:7000,200,6.523,,retryable_error,retry
8,1,http://100.100.1.200:7000,200,352.897,,retryable_error,retry
7,1,http://100.100.1.203:7000,200,405.985,,retryable_error,retry
10,1,http://100.100.1.200:7000,200,276.704,,retryable_error,retry
15,1,http://100.100.1.202:7000,200,4.142,,retryable_error,retry
13,1,http://100.100.1.200:7000,200,279.695,,retryable_error,retry
16,1,http://100.100.1.200:7000,200,300.686,,retryable_error,retry
18,1,http://100.100.1.202:7000,200,9.385,,retryable_error,retry
19,1,http://100.100.1.202:7000,200,6.425,,retryable_error,retry
20,1,http://100.100.1.202:7000,200,6.96,,retryable_error,retry
21,1,http://100.100.1.202:7000,200,6.952,,retryable_error,retry
22,1,http://100.100.1.203:7000,200,8.613,,retryable_error,retry
12,1,http://100.100.1.203:7000,200,495.469,,retryable_error,retry
24,1,http://100.100.1.202:7000,200,4.703,,retryable_error,retry
25,1,http://100.100.1.202:7000,200,5.203,,retryable_error,retry
26,1,http://100.100.1.203:7000,200,6.232,,retryable_error,retry
27,1,http://100.100.1.202:7000,200,5.877,,retryable_error,retry
28,1,http://100.100.1.203:7000,200,3.813,,retryable_error,retry
14,1,http://100.100.1.203:7000,200,485.643,,retryable_error,retry
23,1,http://100.100.1.200:7000,200,189.431,,retryable_error,retry
17,1,http://100.100.1.203:7000,200,421.856,,retryable_error,retry
32,1,http://100.100.1.202:7000,200,5.417,,retryable_error,retry
33,1,http://100.100.1.202:7000,200,5.935,,retryable_error,retry
29,1,http://100.100.1.200:7000,200,201.391,,retryable_error,retry
35,1,http://100.100.1.203:7000,200,4.275,,retryable_error,retry
30,1,http://100.100.1.200:7000,200,253.724,,retryable_error,retry
37,1,http://100.100.1.203:7000,200,3.317,,retryable_error,retry
38,1,http://100.100.1.202:7000,200,8.031,,retryable_error,retry
31,1,http://100.100.1.200:7000,200,239.861,,retryable_error,retry
40,1,http://100.100.1.202:7000,200,7.857,,retryable_error,retry
41,1,http://100.100.1.202:7000,200,5.915,,retryable_error,retry
34,1,http://100.100.1.200:7000,200,271.35,,retryable_error,retry
43,1,http://100.100.1.203:7000,200,4.966,,retryable_error,retry
36,1,http://100.100.1.200:7000,200,278.275,,retryable_error,retry
39,1,http://100.100.1.200:7000,200,238.285,,retryable_error,retry
42,1,http://100.100.1.200:7000,200,215.184,,retryable_error,retry
47,1,http://100.100.1.203:7000,200,4.562,,retryable_error,retry
44,1,http://100.100.1.200:7000,200,205.647,,retryable_error,retry
49,1,http://100.100.1.202:7000,200,6.152,,retryable_error,retry
45,1,http://100.100.1.200:7000,200,210.836,,retryable_error,retry
