event_index,attempt,node,status_code,elapsed_ms,leader,result,final
0,1,http://100.100.1.202:7000,200,39.558,lnx200nas,submit_ok,ok
1,1,http://100.100.1.200:7000,200,42.265,lnx200nas,submit_ok,ok
3,1,http://100.100.1.202:7000,200,88.365,lnx200nas,submit_ok,ok
2,1,http://100.100.1.202:7000,200,104.095,lnx200nas,submit_ok,ok
4,1,http://100.100.1.203:7000,200,144.81,lnx200nas,submit_ok,ok
5,1,http://100.100.1.203:7000,200,158.433,lnx200nas,submit_ok,ok
6,1,http://100.100.1.202:7000,200,133.469,lnx200nas,submit_ok,ok
7,1,http://100.100.1.202:7000,200,159.628,lnx200nas,submit_ok,ok
11,1,http://100.100.1.203:7000,200,3.71,,retryable_error,retry
9,1,http://100.100.1.200:7000,200,115.295,lnx200nas,submit_ok,ok
13,1,http://100.100.1.203:7000,200,6.071,,retryable_error,retry
8,1,http://100.100.1.200:7000,200,169.631,lnx200nas,submit_ok,ok
15,1,http://100.100.1.202:7000,200,5.151,,retryable_error,retry
16,1,http://100.100.1.202:7000,200,4.377,,retryable_error,retry
14,1,http://100.100.1.200:7000,200,142.14,lnx200nas,submit_ok,ok
18,1,http://100.100.1.203:7000,200,7.213,,retryable_error,retry
10,1,http://100.100.1.200:7000,200,239.406,lnx200nas,submit_ok,ok
19,1,http://100.100.1.203:7000,200,9.125,,retryable_error,retry
20,1,http://100.100.1.202:7000,200,6.934,,retryable_error,retry
22,1,http://100.100.1.202:7000,200,9.609,,retryable_error,retry
21,1,http://100.100.1.203:7000,200,11.99,,retryable_error,retry
17,1,http://100.100.1.200:7000,200,134.761,lnx200nas,submit_ok,ok
23,1,http://100.100.1.202:7000,200,15.507,,retryable_error,retry
25,1,http://100.100.1.203:7000,200,12.422,,retryable_error,retry
12,1,http://100.100.1.200:7000,200,241.033,lnx200nas,submit_ok,ok
27,1,http://100.100.1.202:7000,200,14.394,,retryable_error,retry
24,1,http://100.100.1.202:7000,200,31.41,,retryable_error,retry
28,1,http://100.100.1.202:7000,200,13.149,,retryable_error,retry
26,1,http://100.100.1.202:7000,200,26.41,,retryable_error,retry
29,1,http://100.100.1.202:7000,200,13.654,,retryable_error,retry
31,1,http://100.100.1.202:7000,200,15.451,,retryable_error,retry
30,1,http://100.100.1.200:7000,200,89.348,,retryable_error,retry
32,1,http://100.100.1.200:7000,200,87.567,,retryable_error,retry
33,1,http://100.100.1.200:7000,200,93.094,,retryable_error,retry
34,1,http://100.100.1.200:7000,200,113.261,,retryable_error,retry
35,1,http://100.100.1.200:7000,200,86.308,,retryable_error,retry
39,1,http://100.100.1.202:7000,200,5.298,,retryable_error,retry
40,1,http://100.100.1.203:7000,200,2.887,,retryable_error,retry
41,1,http://100.100.1.202:7000,200,4.717,,retryable_error,retry
36,1,http://100.100.1.200:7000,200,95.461,,retryable_error,retry
42,1,http://100.100.1.203:7000,200,5.325,,retryable_error,retry
43,1,http://100.100.1.203:7000,200,7.562,,retryable_error,retry
37,1,http://100.100.1.200:7000,200,99.185,,retryable_error,retry
45,1,http://100.100.1.202:7000,200,8.377,,retryable_error,retry
46,1,http://100.100.1.202:7000,200,9.241,,retryable_error,retry
48,1,http://100.100.1.203:7000,200,3.93,,retryable_error,retry
49,1,http://100.100.1.203:7000,200,4.532,,retryable_error,retry
50,1,http://100.100.1.203:7000,200,3.19,,retryable_error,retry
51,1,http://100.100.1.203:7000,200,3.526,,retryable_error,retry
52,1,http://100.100.1.203:7000,200,3.388,,retryable_error,retry
38,1,http://100.100.1.200:7000,200,130.077,,retryable_error,retry
54,1,http://100.100.1.203:7000,200,6.156,,retryable_error,retry
55,1,http://100.100.1.202:7000,200,4.875,,retryable_error,retry
56,1,http://100.100.1.203:7000,200,3.389,,retryable_error,retry
44,1,http://100.100.1.200:7000,200,98.086,,retryable_error,retry
47,1,http://100.100.1.200:7000,200,102.062,,retryable_error,retry
59,1,http://100.100.1.203:7000,200,5.21,,retryable_error,retry
53,1,http://100.100.1.200:7000,200,85.2,,retryable_error,retry
60,1,http://100.100.1.203:7000,200,5.91,,retryable_error,retry
61,1,http://100.100.1.202:7000,200,5.856,,retryable_error,retry
62,1,http://100.100.1.203:7000,200,5.887,,retryable_error,retry
63,1,http://100.100.1.203:7000,200,6.57,,retryable_error,retry
65,1,http://100.100.1.203:7000,200,3.901,,retryable_error,retry
66,1,http://100.100.1.202:7000,200,4.545,,retryable_error,retry
57,1,http://100.100.1.200:7000,200,78.362,,retryable_error,retry
58,1,http://100.100.1.200:7000,200,91.117,,retryable_error,retry
69,1,http://100.100.1.202:7000,200,5.781,,retryable_error,retry
70,1,http://100.100.1.202:7000,200,5.57,,retryable_error,retry
64,1,http://100.100.1.200:7000,200,71.218,,retryable_error,retry
71,1,http://100.100.1.202:7000,200,5.869,,retryable_error,retry
73,1,http://100.100.1.202:7000,200,4.908,,retryable_error,retry
67,1,http://100.100.1.200:7000,200,68.509,,retryable_error,retry
74,1,http://100.100.1.202:7000,200,4.884,,retryable_error,retry
75,1,http://100.100.1.203:7000,200,4.395,,retryable_error,retry
