event_index,attempt,node,status_code,elapsed_ms,leader,result,final
0,1,http://100.100.1.200:7000,200,49.101,lnx200nas,submit_ok,ok
4,1,http://100.100.1.200:7000,200,44.713,lnx200nas,submit_ok,ok
5,1,http://100.100.1.200:7000,200,17.602,lnx200nas,submit_ok,ok
6,1,http://100.100.1.200:7000,200,21.827,lnx200nas,submit_ok,ok
7,1,http://100.100.1.200:7000,200,20.329,lnx200nas,submit_ok,ok
8,1,http://100.100.1.200:7000,200,19.803,lnx200nas,submit_ok,ok
10,1,http://100.100.1.200:7000,200,14.79,lnx200nas,submit_ok,ok
14,1,http://100.100.1.200:7000,200,18.804,lnx200nas,submit_ok,ok
18,1,http://100.100.1.200:7000,200,52.493,lnx200nas,submit_ok,ok
2,2,http://100.100.1.200:7000,200,49.358,lnx200nas,submit_ok,ok
3,2,http://100.100.1.200:7000,200,55.662,lnx200nas,submit_ok,ok
9,2,http://100.100.1.200:7000,200,19.444,lnx200nas,submit_ok,ok
12,2,http://100.100.1.200:7000,200,28.263,lnx200nas,submit_ok,ok
15,2,http://100.100.1.200:7000,200,21.327,lnx200nas,submit_ok,ok
16,2,http://100.100.1.200:7000,200,47.369,lnx200nas,submit_ok,ok
17,2,http://100.100.1.200:7000,200,40.035,lnx200nas,submit_ok,ok
19,2,http://100.100.1.200:7000,200,16.839,lnx200nas,submit_ok,ok
1,3,http://100.100.1.200:7000,200,50.218,lnx200nas,submit_ok,ok
13,3,http://100.100.1.200:7000,200,145.878,lnx200nas,submit_ok,ok
11,3,http://100.100.1.200:7000,200,157.349,lnx200nas,submit_ok,ok
